Date of Report,Longitude,Latitude,County,Sub-County,Ward,Village,Animals Affected,Signs of Disease,Total Number of Animals in the herd,Number Sick,Number Dead
2026-07-20,41.4148117,3.3727569,Mandera,Lafey,Fino,Fino,Goats,"[Difficulty breathing (Kushindwa Kupumua), Diarrhoea (Kuhara), Nasal discharges (Makamasi)]",50,30,20
2026-07-19,41.8585715,3.9371304,Mandera,Mandera West,Takaba,Sukela qalqalacha,Chicken,"[Sudden Death (Kifo cha ghafla), Discoloured Faeces, Nasal discharges (Makamasi), Diarrhoea (Kuhara), Loss of weight, Swollen wattles and comb, Soft shelled eggs, Purple discoloration of wattles and combs]",153,58,21
2026-07-20,0.0,0.0,Mandera,Mandera South,Elwak South,Bula Dana,Goats,"[Nasal discharges (Makamasi), Difficulty breathing (Kushindwa Kupumua), Lameness (Kushindwa kutembea)]",831,24,9
2026-07-20,0.0,0.0,Mandera,Mandera South,Elwak South,Bula  Elgarsu,Goats,"[Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",279,21,8
2026-07-20,41.4148117,3.3727569,Mandera,Lafey,Fino,Sheikh Barrow,Camel,"[Pouring Saliva (Kumwaga mate), Skin swellings (uvimbe wa ngozi), Swollen glands]",50,30,20
2026-07-20,0.0,0.0,Mandera,Mandera South,Elwak South,Unknown,Camel,"[Diarrhoea (Kuhara), Discharge from the eyes (Machozi)]",178,5,0
2026-07-20,0.0,0.0,Mandera,Mandera South,Elwak South,Bula     Safara,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",312,9,3
2026-07-20,40.8625323,3.5563062,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",158,6,1
2026-07-20,40.8625323,3.5563062,Mandera,Mandera North,Morothile,Marothile ,Sheep,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",65,9,2
2026-07-20,0.0,0.0,Mandera,Mandera South,Elwak South,Bula Wajir,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi)]",321,16,7
2026-07-20,40.8625323,3.5563062,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",119,12,3
2026-07-20,0.0,0.0,Mandera,Mandera South,Elwak South,Bula    El Safara,Camel,"[Diarrhoea (Kuhara), Nasal discharges (Makamasi)]",632,25,6
2026-07-20,40.8625323,3.5563062,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",116,13,3
2026-07-20,41.8470067,3.9244983,Mandera,Banissa,Banissa,Handrak ,Goats,[Nasal discharges (Makamasi)],311,6,1
2026-07-20,0.0,0.0,Mandera,Mandera South,Elwak South,Bula ,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",451,31,11
2026-07-20,41.8461805,3.9243413,Mandera,Banissa,Banissa,Shobtoy ,Goats,[Discharge from the eyes (Machozi)],200,3,1
2026-07-20,40.8625323,3.5563062,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",251,21,6
2026-07-20,40.8625323,3.5563062,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",119,11,6
2026-07-20,41.8473913,3.9245098,Mandera,Banissa,Banissa,Soroba ,Goats,[Difficulty breathing (Kushindwa Kupumua)],290,11,1
2026-07-20,0.0,0.0,Mandera,Mandera South,Elwak South,Bula  Wajir,Goats,"[Lameness (Kushindwa kutembea), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi)]",597,35,12
2026-07-20,41.82100346311927,3.932120720855892,Mandera,Mandera East,Neboi,Shafshafey,Goats,"[Nasal discharges (Makamasi), Skin swellings (uvimbe wa ngozi)]",47,1,0
2026-07-20,40.8625323,3.5563062,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",158,12,5
2026-07-20,0.0,0.0,Mandera,Mandera South,Elwak South,Bula Wajir,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",851,25,9
2026-07-20,40.8625323,3.5563062,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",119,6,0
2026-07-20,41.821195827797055,3.932104124687612,Mandera,Mandera East,Neboi,Shafshafey,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi)]",40,2,0
2026-07-20,0.0,0.0,Mandera,Mandera South,Elwak South,Bula Wajir ,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi)]",636,19,6
2026-07-20,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",17,9,2
2026-07-20,40.8625323,3.5563062,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",165,11,2
2026-07-20,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",6,2,0
2026-07-20,41.8470067,3.9244983,Mandera,Banissa,Banissa,Domal ,Goats,[Diarrhoea (Kuhara)],302,6,1
2026-07-20,39.0832832,3.5275521,Marsabit,Moyale,Heillu/Manyatta,Kashu Ali,Goats,"[Sudden Death (Kifo cha ghafla), Lameness (Kushindwa kutembea)]",38,3,1
2026-07-20,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",22,11,8
2026-07-19,40.8682209,3.5503646,Mandera,Mandera North,Morothile,Marothile ,Camel,"[Skin swellings (uvimbe wa ngozi), Swollen glands, Discharge from the eyes (Machozi)]",65,5,0
2026-07-21,41.82128895074129,3.9320136420428753,Mandera,Mandera East,Neboi,Shafshaf,Goats,"[Abortions (Mimba Kutoka), Lameness (Kushindwa kutembea)]",43,1,0
2026-07-19,40.8682209,3.5503646,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",153,12,2
2026-07-21,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",36,19,8
2026-07-21,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",6,6,2
2026-07-21,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",16,7,3
2026-07-21,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",3,3,1
2026-07-20,0.0,0.0,Marsabit,Moyale,Sololo,Halake,Goats,[Abortions (Mimba Kutoka)],23,5,0
2026-07-21,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",13,6,1
2026-07-21,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",12,8,3
2026-07-21,41.81946814991534,3.930651750415564,Mandera,Mandera East,Neboi,Shafshafey,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi)]",29,1,0
2026-07-20,41.2204279,3.9329188,Mandera,Mandera North,Rhamu,Rhamu ,Cattle,"[Lameness (Kushindwa kutembea), Aggressiveness (Ukali), Diarrhoea (Kuhara)]",23,3,0
2026-07-21,41.2203355,3.9331212,Mandera,Mandera North,Rhamu,Rhamu ,Goats,"[Abortions (Mimba Kutoka), Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",159,11,1
2026-07-21,41.2203355,3.9331212,Mandera,Mandera North,Rhamu,Rhamu ,Sheep,"[Pouring Saliva (Kumwaga mate), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Skin swellings (uvimbe wa ngozi), Diarrhoea (Kuhara)]",67,8,0
2026-07-21,41.7098967,3.97374,Mandera,Mandera East,Khalalio,Bur Abor,Goats,"[Diarrhoea (Kuhara), Skin swellings (uvimbe wa ngozi)]",60,9,0
2026-07-21,41.2203355,3.9331212,Mandera,Mandera North,Rhamu,Rhamu ,Camel,"[Aggressiveness (Ukali), Lamess (Kushindwa kutembea), Skin swellings (uvimbe wa ngozi), Discharge from the eyes (Machozi)]",59,4,0
2026-07-19,41.710085,3.9736249,Mandera,Mandera East,Khalalio,Bur Abor,Cattle,"[Diarrhoea (Kuhara), Nasal discharges (Makamasi)]",120,20,0
2026-07-21,41.2204022,3.9330293,Mandera,Mandera North,Rhamu,Rhamu ,Cattle,"[Aggressiveness (Ukali), Skin swellings (uvimbe wa ngozi), Diarrhoea (Kuhara)]",22,3,0
2026-07-21,0.0,0.0,Mandera,Mandera East,Township,BP1,Goats,[Difficulty breathing (Kushindwa Kupumua)],24,2,0
2026-07-19,40.3510451,3.9435089,Mandera,Banissa,Banissa,Antharx,Cattle,[Skin swellings (uvimbe wa ngozi)],90,9,4
2026-07-20,41.8473939,3.9245113,Mandera,Banissa,Banissa,Soroba ,Goats,[Discharge from the eyes (Machozi)],250,6,1
2026-07-21,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",12,5,2
2026-07-21,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullw,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",14,8,1
2026-07-21,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",5,4,1
2026-07-21,40.3092879,0.0496897,Garissa,Dadaab,Abakaile,Saretho,Goats,[Wounds on Legs & mouth],150,20,2
2026-07-20,41.847349,3.9244987,Mandera,Banissa,Banissa,Danich ,Goats,[Difficulty breathing (Kushindwa Kupumua)],300,6,1
2026-07-21,41.5426994,3.9462459,Mandera,Mandera East,Lebahiya,ARESA,Camel,"[Swollen glands, Pouring Saliva (Kumwaga mate), Difficulty breathing (Kushindwa Kupumua)]",100,10,5
2026-07-21,41.5426991,3.9462455,Mandera,Mandera East,Lebahiya,Aresa,Goats,"[Difficulty breathing (Kushindwa Kupumua), Skin swellings (uvimbe wa ngozi), Sudden Death (Kifo cha ghafla)]",150,20,5
2026-07-21,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Swollen glands, Discharge from the eyes (Machozi)]",11,6,2
2026-07-21,41.8447081,3.9254103,Mandera,Banissa,Banissa,Shobtoy ,Goats,[Nasal discharges (Makamasi)],265,6,1
2026-07-21,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",15,9,2
2026-07-21,0.0,0.0,Mandera,Mandera East,Lebahiya,Aresa,Cattle,"[Wounds on Legs & mouth, Swollen glands, Discharge from the eyes (Machozi)]",40,2,1
2026-07-21,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",45,23,10
2026-07-21,41.8447081,3.9254103,Mandera,Banissa,Banissa,Domal ,Goats,[Diarrhoea (Kuhara)],265,7,1
2026-07-21,0.0,0.0,Mandera,Lafey,Sala,Sala ,Cattle,[Diarrhoea (Kuhara)],5,3,1
2026-07-21,41.8447081,3.9254103,Mandera,Banissa,Banissa,Soroba ,Goats,[Nasal discharges (Makamasi)],260,5,1
2026-07-21,0.0,0.0,Mandera,Lafey,Sala,Sala ,Goats,[Diarrhoea (Kuhara)],3,2,0
2026-07-21,40.8682209,3.5503646,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",161,11,2
2026-07-21,40.8682209,3.5503646,Mandera,Mandera North,Morothile,Marothile ,Sheep,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara), Loss of weight]",116,12,3
2026-07-21,0.0,0.0,Mandera,Lafey,Sala,Sala ,Cattle,[Bloody Faeces],2,1,0
2026-07-21,41.8447081,3.9254103,Mandera,Banissa,Banissa,Danich ,Goats,[Diarrhoea (Kuhara)],255,6,1
2026-07-21,0.0,0.0,Mandera,Lafey,Sala,Sala ,Cattle,[Diarrhoea (Kuhara)],4,3,1
2026-07-21,40.8682209,3.5503646,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",185,16,7
2026-07-21,40.8682209,3.5503646,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",200,17,7
2026-07-21,40.8682209,3.5503646,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",162,18,5
2026-07-21,0.0,0.0,Mandera,Lafey,Sala,Sala ,Goats,[Nasal discharges (Makamasi)],5,2,0
2026-07-21,40.8682209,3.5503646,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",116,12,5
2026-07-21,0.0,0.0,Mandera,Lafey,Sala,Sala ,Cattle,[Diarrhoea (Kuhara)],6,3,1
2026-07-21,40.8682209,3.5503646,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",178,12,2
2026-07-21,0.0,0.0,Mandera,Lafey,Sala,Sala ,Cattle,[Diarrhoea (Kuhara)],6,3,1
2026-07-21,41.0578312,3.0564966,Mandera,Lafey,Alango Gof,Alungo ,Goats,[Diarrhoea (Kuhara)],60,18,1
2026-07-21,40.8682209,3.5503646,Mandera,Mandera North,Morothile,Marothile ,Camel,"[Swollen glands, Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",65,7,1
2026-07-21,41.0575163,3.0565112,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Nasal discharges (Makamasi), Difficulty breathing (Kushindwa Kupumua)]",70,15,1
2026-07-20,41.8416028,3.9243796,Mandera,Banissa,Banissa,Domal ,Goats,[Nasal discharges (Makamasi)],300,6,2
2026-07-21,40.8682209,3.5503646,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",159,16,4
2026-07-21,41.0575163,3.0565112,Mandera,Lafey,Alango Gof,Alungo ,Goats,[Difficulty breathing (Kushindwa Kupumua)],60,20,1
2026-07-21,41.0575163,3.0565112,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Nasal discharges (Makamasi), Difficulty breathing (Kushindwa Kupumua)]",70,30,2
2026-07-21,41.0575163,3.0565112,Mandera,Lafey,Alango Gof,Alungo ,Sheep,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi)]",50,10,1
2026-07-22,40.8034009,2.559297,Mandera,Mandera South,Kutulo,Unknown,Camel,[Abortions (Mimba Kutoka)],120,1,2
2026-07-22,40.8034009,2.559297,Mandera,Mandera South,Kutulo,Unknown,Camel,[Sudden Death (Kifo cha ghafla)],45,2,1
2026-07-22,40.8034009,2.559297,Mandera,Mandera South,Kutulo,Unknown,Camel,[Sudden Death (Kifo cha ghafla)],140,3,1
2026-07-22,40.8034009,2.559297,Mandera,Mandera South,Kutulo,Unknown,Camel,[Abortions (Mimba Kutoka)],154,2,3
2026-07-22,40.8034009,2.559297,Mandera,Mandera South,Kutulo,Unknown,Camel,[Abortions (Mimba Kutoka)],156,2,3
2026-07-22,40.8034009,2.559297,Mandera,Mandera South,Kutulo,Unknown,Camel,[Abortions (Mimba Kutoka)],125,4,2
2026-07-22,0.0,0.0,Mandera,Mandera East,Township,BP1,Sheep,[Diarrhoea (Kuhara)],19,3,0
2026-07-22,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",22,15,6
2026-07-22,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",5,3,0
2026-07-22,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",11,7,2
2026-07-22,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",6,3,1
2026-07-22,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",27,13,3
2026-07-22,40.7999207,4.1793321,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",7,5,2
2026-07-22,36.8624933,1.3390172,Samburu,Samburu North,Angata Nanyokie,Barsaloi ,Goats,[Diarrhoea (Kuhara)],130,6,0
2026-07-22,0.0,0.0,Garissa,Fafi,Fafi,Fafihajin ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua)]",130,6,0
2026-07-22,0.0,0.0,Garissa,Fafi,Fafi,Fafihajin ,Cattle,"[Lameness (Kushindwa kutembea), Skin swellings (uvimbe wa ngozi)]",35,2,0
2026-07-20,39.9220132,3.6793339,Mandera,Mandera West,Gither,Sigirso,Camel,"[Abortions (Mimba Kutoka), Sudden Death (Kifo cha ghafla), Pouring Saliva (Kumwaga mate)]",14,8,2
2026-07-22,36.9859543,0.6238905,Isiolo,Isiolo,Oldo/Nyiro,Oldonyiro Center ,Dogs,"[Sudden Death (Kifo cha ghafla), Aggressiveness (Ukali), Staggering (kutembea Kombo), Biting (Kuuma)]",20,15,10
2026-07-21,41.8586327,3.9369646,Mandera,Mandera West,Takaba,Sukela Qalqalacha,Sheep,"[Abortions (Mimba Kutoka), Pouring Saliva (Kumwaga mate), Sudden Death (Kifo cha ghafla), Difficulty breathing (Kushindwa Kupumua), Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Skin swellings (uvimbe wa ngozi), Loss of weight]",86,41,12
2026-07-21,41.8584948,3.9369969,Mandera,Mandera West,Takaba,Hawach Sambur,Chicken,"[Sudden Death (Kifo cha ghafla), Nasal discharges (Makamasi), Diarrhoea (Kuhara), Loss of weight, Soft shelled eggs, Swollen wattles and comb, Purple discoloration of wattles and combs, Discoloured Faeces]",78,25,8
2026-07-21,40.8682209,3.5503646,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",114,10,5
2026-07-20,41.8584792,3.9369882,Mandera,Mandera West,Takaba,Bamba Taka,Chicken,"[Sudden Death (Kifo cha ghafla), Nasal discharges (Makamasi), Discoloured Faeces, Diarrhoea (Kuhara), Loss of weight, Soft shelled eggs, Swollen wattles and comb, Purple discoloration of wattles and combs]",169,87,12
2026-07-22,41.85913072898984,3.9378460636362433,Mandera,Mandera East,Neboi,Shafshafey,Goats,"[Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",43,2,0
2026-07-22,41.8584872,3.9370023,Mandera,Mandera West,Takaba,Ardahalo,Goats,"[Abortions (Mimba Kutoka), Sudden Death (Kifo cha ghafla), Lameness (Kushindwa kutembea), Wounds on Legs & mouth, Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Swollen glands, Diarrhoea (Kuhara), Skin swellings (uvimbe wa ngozi)]",97,45,11
2026-07-21,40.8682209,3.5503646,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",119,6,1
2026-07-22,41.85908060520888,3.937949370592833,Mandera,Mandera East,Neboi,Shafshaf,Sheep,"[Lameness (Kushindwa kutembea), Difficulty breathing (Kushindwa Kupumua)]",30,1,0
2026-07-22,40.3092859,0.0496957,Garissa,Dadaab,Abakaile,Saretho,Goats,[Sudden Death (Kifo cha ghafla)],100,2,1
2026-07-22,0.0,0.0,Garissa,Fafi,Jarajila,Alinjugur,Cattle,"[Sudden Death (Kifo cha ghafla), Bleeding from openings (Kuvunja damu)]",80,12,5
2026-07-22,0.0,0.0,Garissa,Fafi,Fafi,D 10,Goats,"[Bleeding from openings (Kuvunja damu), Nasal discharges (Makamasi)]",100,5,0
2026-07-22,40.3092974,0.0496876,Garissa,Dadaab,Dadaab,Dadab,Goats,[Sudden Death (Kifo cha ghafla)],100,5,1
2026-07-22,40.3092786,0.0495687,Garissa,Dadaab,Dadaab,Ifo-2 ,Goats,"[Abortions (Mimba Kutoka), Sudden Death (Kifo cha ghafla)]",100,2,1
2026-07-22,41.23123033333333,3.935172916666666,Mandera,Mandera North,Rhamu,Girisa ,Sheep,[Lameness (Kushindwa kutembea)],23,2,0
2026-07-22,0.0,0.0,Garissa,Fafi,Fafi,Fafihajin ,Camel,[Difficulty breathing (Kushindwa Kupumua)],24,1,0
2026-07-22,41.231239433333336,3.9351999,Mandera,Mandera North,Rhamu,Girisa ,Chicken,[Loss of weight],3,1,0
2026-07-22,40.3092899,0.0496894,Garissa,Dadaab,Damajale,Bulawayo Nyanya,Cattle,"[Abortions (Mimba Kutoka), Nasal discharges (Makamasi)]",20,2,0
2026-07-22,40.3092931,0.0496917,Garissa,Fafi,Jarajila,Amuma ,Cattle,"[Sudden Death (Kifo cha ghafla), Bleeding from openings (Kuvunja damu)]",80,5,2
2026-07-22,41.231238466666674,3.935199316666667,Mandera,Mandera North,Rhamu,Girisa primary ,Sheep,[Nasal discharges (Makamasi)],13,3,0
2026-07-22,40.3092893,0.0496935,Garissa,Dadaab,Damajale,Bulawayo Nyan,Sheep,[Difficulty breathing (Kushindwa Kupumua)],80,10,2
2026-07-22,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",12,8,2
2026-07-22,41.23124084999999,3.9351963,Mandera,Mandera North,Rhamu,Girisa ,Goats,[Diarrhoea (Kuhara)],3,1,0
2026-07-22,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",13,6,2
2026-07-22,40.3092964,0.0496869,Garissa,Dadaab,Dadaab,Dadaab,Goats,[Sudden Death (Kifo cha ghafla)],100,2,1
2026-07-22,40.3092944,0.0496897,Garissa,Dadaab,Dadaab,Dadaab,Goats,[Sudden Death (Kifo cha ghafla)],100,2,1
2026-07-22,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",19,10,3
